repo_id,repo_id,repo_name
195464871,195464871,Azure/azure-functions-rabbitmq-extension
19546694,19546694,Azure/azure-storage-node
195472455,195472455,Azure/azure-sdk-for-native
196059399,196059399,Azure/azure-cosmosdb-bulkingestion
196079991,196079991,Azure/flamenco-manager-azure
196100826,196100826,Azure/AzureNotebooks-tests
196273513,196273513,Azure/azurehpc
196424255,196424255,Azure/azure-iot-workshops
196489801,196489801,Azure/hpcpack-rest-api-spec
197483319,197483319,Azure/azure-service-operator
198042861,198042861,Azure/azml
198183215,198183215,Azure/AzureML_CustomModules
198295679,198295679,Azure/AIPlatform
198303925,198303925,Azure/azure-iot-explorer
19841123,19841123,Azure/azure-linux-extensions
199062905,199062905,Azure/appservice-actions
199063217,199063217,Azure/k8s-actions
199087253,199087253,Azure/azureml-sdk-for-r
199470553,199470553,Azure/pykusto
199532960,199532960,Azure/paho.mqtt.java
199537631,199537631,Azure/aks-periscope
19996918,19996918,Azure/node-inspector
200027168,200027168,Azure/az-vmware-cli
200335224,200335224,Azure/AzureVMmetadata
201168570,201168570,Azure/Telepathy
201207553,201207553,Azure/container-actions
201352357,201352357,Azure/terraform-azurerm-vmss
202050948,202050948,Azure/hpcpack-web-portal
202071872,202071872,Azure/hpcpack-high-availability
202432726,202432726,Azure/azure-functions-appinsights-extension
202459178,202459178,Azure/ml-modules
20301564,20301564,Azure/mobile-services-samples
203099222,203099222,Azure/Azure-China-Migration-Playbook
204188431,204188431,Azure/hpcpack-rest-api-angular-client
205410194,205410194,Azure/functions-container-action
20546198,20546198,Azure/azure-docker-extension
206243972,206243972,Azure/aks-set-context
206295157,206295157,Azure/k8s-deploy
206312133,206312133,Azure/webapps-deploy
206312509,206312509,Azure/webapps-container-deploy
206352313,206352313,Azure/VideoEditorialInTheCloud
206835452,206835452,Azure/carprice
207249235,207249235,Azure/Azure-Spring-Cloud
207790033,207790033,Azure/AppConfiguration-Announcements
207923069,207923069,Azure/azure-mariadb
209077823,209077823,Azure/dedicated-hosts-manager
209911609,209911609,Azure/AzureCognitive
210704245,210704245,Azure/AzureMonitorForSAPSolutions
210790380,210790380,Azure/get-keyvault-secrets
210790868,210790868,Azure/appservice-settings
210791655,210791655,Azure/sql-action
210792663,210792663,Azure/mysql-action
210794310,210794310,Azure/AKS-based-Hyperledger-Fabric-deployment-template-
210842558,210842558,Azure/azure-kusto-timedingest
210959975,210959975,Azure/Networking
211209914,211209914,Azure/App-Service-Managed-Certificates
211774187,211774187,Azure/aks-ref-architecture
21183815,21183815,Azure/azure-linux-automation
212211081,212211081,Azure/azureml-rl-preview
212412570,212412570,Azure/Storage-Feedback
212628259,212628259,Azure/Azure-Sentinel-Notebooks
213451061,213451061,Azure/sg-aks-workshop
213461598,213461598,Azure/azhpc-extensions
213491828,213491828,Azure/aztext
213768049,213768049,Azure/Azure-Sentinel-BYOML
213813101,213813101,Azure/caf-terraform-landingzones
214122488,214122488,Azure/tsana
214242804,214242804,Azure/Azure-Blockchain-for-Hyperledger-Fabric-AKS-based-
214318958,214318958,Azure/flux
214515754,214515754,Azure/azhpc-images
214545470,214545470,Azure/IoTC-Reserved-IoTHubs
215370385,215370385,Azure/Bright-Azure-Monitoring-Connector
21581639,21581639,Azure/packer-azure
215878505,215878505,Azure/IoTC-Reserved-IoTHub-List
215905001,215905001,Azure/Azure-Network-Security
21628729,21628729,Azure/azure-notificationhubs-samples
216727968,216727968,Azure/terafform-auto-build
216952444,216952444,Azure/azure-javaee-iaas
21712185,21712185,Azure/azure-webjobs-sdk
217416115,217416115,Azure/ml-functions-package-demo
218080188,218080188,Azure/arm-template-whatif
218150910,218150910,Azure/ignite-day2-aks
218475283,218475283,Azure/CLI
218724739,218724739,Azure/iot-security-agent-as-sdk-c
218762622,218762622,Azure/luis_pizza_bot
218841676,218841676,Azure/Azure-RACI-Toolkit
219286488,219286488,Azure/pizza_luis_bot
219510818,219510818,Azure/AppServiceIntegrationWithAzureMonitorDocs
219986301,219986301,Azure/hpcpack
220619732,220619732,Azure/iot-workshop-asset-tracking
220925147,220925147,Azure/azure-kusto-orc-conv
220955743,220955743,Azure/k8s-lint
221085904,221085904,Azure/arm-ttk
221089154,221089154,Azure/azure-data-lake-storage-gen2-psmodule
221338252,221338252,Azure/Community-Policy
221839987,221839987,Azure/AppConfiguration-Sync
222370076,222370076,Azure/SDW
222541833,222541833,Azure/azure-sphere-wpa-supplicant
223276019,223276019,Azure/MLOpsPython
223495456,223495456,Azure/CBLDWALinuxAgent
223498655,223498655,Azure/CBLD-base-files
223851515,223851515,Azure/DAICE_DatabricksSparkDevOps
224377718,224377718,Azure/fabric-react-jsonschema-form
224878780,224878780,Azure/ARO-RP
225488080,225488080,Azure/cloud-provider-azure
225931716,225931716,Azure/azure-docs
226059721,226059721,Azure/autorest.az
226207467,226207467,Azure/Forge
22621870,22621870,Azure/azure-mobile-services-resourcebroker
226292767,226292767,Azure/azure-rest-api-specs-pipeline
226415020,226415020,Azure/autorest.compare
226421493,226421493,Azure/ComputerVision
226687010,226687010,Azure/telegraf-arc
226687778,226687778,Azure/telegraf-mdm
226809676,226809676,Azure/openapi-platform-pipelines
226830751,226830751,Azure/terraform-landingzones
226993460,226993460,Azure/k8s-infra
227215517,227215517,Azure/ServerlessOH9
227262990,227262990,Azure/amqp
22739151,22739151,Azure/mobileservice-sqlserver
22739262,22739262,Azure/azure-documentdb-node
22739272,22739272,Azure/azure-documentdb-dotnet
22739277,22739277,Azure/azure-documentdb-python
22739280,22739280,Azure/azure-documentdb-js
227499428,227499428,Azure/autorest.clicommon
227941850,227941850,Azure/azureml.github.io
227957095,227957095,Azure/sonic-buildimage-1
228515084,228515084,Azure/ntc-templates
22855240,22855240,Azure/azure-sdk-for-go
228923725,228923725,Azure/c-util
229159646,229159646,Azure/ottertune
23086102,23086102,Azure/azure-webjobs-sdk-samples
23278645,23278645,Azure/AzureQuickStartsProjects
233154800,233154800,Azure/azure-remote-rendering
23335200,23335200,Azure/azure-kubernetes-visualizer
23371869,23371869,Azure/azure-webjobs-sdk-dashboard-tests
234142930,234142930,Azure/azure-arc-kubernetes-examples
235112933,235112933,Azure/DAICE_DateEstateDevOps
235481449,235481449,Azure/azurestack-powershell
236430067,236430067,Azure/aci-deploy
236657658,236657658,Azure/spark-cdm-connector
236767785,236767785,Azure/ChangeAnalysisInsights
237727309,237727309,Azure/aks-best-practices
238074432,238074432,Azure/azure-remote-rendering-asset-tool
23846461,23846461,Azure/azure-documentdb-java
238561155,238561155,Azure/ARMTemplates
23891194,23891194,Azure/azure-powershell
239001792,239001792,Azure/AgentBaker
239002362,239002362,Azure/azure-stack-hub-powershell
239002497,239002497,Azure/azure-stack-hub-flask-hello-world
239046185,239046185,Azure/Microsoft-commercial-marketplace-transactable-SaaS-offer-SDK
23972925,23972925,Azure/azure-mobile-services-xamarin-auth
241607831,241607831,Azure/iot-workshop-quality-assurance
241782534,241782534,Azure/autorest.test
241946870,241946870,Azure/appconfig-go
243364735,243364735,Azure/appservice-build-test1
243989096,243989096,Azure/dtmi
243992271,243992271,Azure/digital-twin-model-identifier
244720244,244720244,Azure/Project-Cerberus-manifest
24507551,24507551,Azure/azure-media-services-samples
24507871,24507871,Azure/Azure-Media-Services-Explorer
245381124,245381124,Azure/azure-signalr-vnext-demos
246666648,246666648,Azure/aks-traffic-manager
246769559,246769559,Azure/azure-subscription-level-arm-deployment
246774825,246774825,Azure/aml-template
246890385,246890385,Azure/aml-train
246952167,246952167,Azure/iotedge-vm-deploy
247169185,247169185,Azure/cet-aks-engine-templates
247269797,247269797,Azure/live-video-analytics
248116399,248116399,Azure/aksplus
248716112,248716112,Azure/aml-profilemodel
248878754,248878754,Azure/keyvaultcertdownloader
24898533,24898533,Azure/durabletask
24913377,24913377,Azure/Azure-MachineLearning-DataScience
249486752,249486752,Azure/flatris
24960549,24960549,Azure/Azure-DataFactory
250050091,250050091,Azure/kubelogin
250428523,250428523,Azure/api-management-self-hosted-gateway
25252739,25252739,Azure/hpcpack-linux-agent
254738169,254738169,Azure/azure-sdk-for-ios-example
25549354,25549354,Azure/rtable
255966832,255966832,Azure/fluent-plugin-imds
25609604,25609604,Azure/azure-mobile-services-test
258034494,258034494,Azure/Stormspotter
25835860,25835860,Azure/azure-batch-apps-python
260327018,260327018,Azure/AzureNotificationHubs
261277467,261277467,Azure/azure-functions-python-samples
261950135,261950135,Azure/ignite-learning-paths-training-msi
262906503,262906503,Azure/MCW-Migrating-SQL-databases-to-Azure
263503250,263503250,Azure/bicep
263559005,263559005,Azure/AzureML-Modules
263655118,263655118,Azure/mnark-workspace
263697929,263697929,Azure/Azure-ML-Interpretability_2020
264048012,264048012,Azure/2020-machine-learning-security-evasion-competition
264303818,264303818,Azure/Enterprise-Scale
26500561,26500561,Azure/connectthedots
266004302,266004302,Azure/fta-cloudarchitecture
26606365,26606365,Azure/azure-documentdb-hadoop
267112875,267112875,Azure/azure-functions-python-sample_List_Resource_Groups
267476646,267476646,Azure/clds
267681032,267681032,Azure/AAD.fs
267959132,267959132,Azure/azure-marketplace-openapi
268446015,268446015,Azure/terraform-azurerm-aci-devops-agent
269142377,269142377,Azure/opendigitaltwins-building
269209986,269209986,Azure/terraform-azurerm-sec-storage-account
269218708,269218708,Azure/terraform-azurerm-sec-api-management
269218903,269218903,Azure/terraform-azurerm-sec-api-management-product
269219030,269219030,Azure/terraform-azurerm-sec-audit-diagnostics-package
269219176,269219176,Azure/terraform-azurerm-sec-databricks-workspace
269219245,269219245,Azure/erraform-azurerm-event-hub
269219299,269219299,Azure/terraform-azurerm-event-hub
269219375,269219375,Azure/terraform-azurerm-sec-firewall
269219451,269219451,Azure/terraform-azurerm-sec-key-vault
269219533,269219533,Azure/terraform-azurerm-sec-log-analytics
269219905,269219905,Azure/terraform-azurerm-sec-security-package
269220025,269220025,Azure/terraform-azurerm-sec-shared-services
269220233,269220233,Azure/terraform-azurerm-shared-services-network-group
26943171,26943171,Azure/azure-mobile-services-cordova
269572547,269572547,Azure/terraform-azurerm-sec-network-security-group
269672849,269672849,Azure/terraform-azurerm-sec-storage-managed-encryption-key
269675784,269675784,Azure/terraform-databricks-sec-resources
273461773,273461773,Azure/terraform-azurerm-sec-network-security-group-rules
275003611,275003611,Azure/CONVEX
275917571,275917571,Azure/cyclecloud-scalelib
27847606,27847606,Azure/azure-notificationhubs-java-backend
279231136,279231136,Azure/iot-identity-service
279370325,279370325,Azure/azure-data-pipelines
280221526,280221526,Azure/AKS_CAF_SolutionFactory
280459012,280459012,Azure/CAFSolutionFactories
281860442,281860442,Azure/azure-powershell-migration
28208268,28208268,Azure/hdinsight-script-actions
283275749,283275749,Azure/autorest.azure-functions-csharp
283868860,283868860,Azure/Multi-tenant-Landing-Zones
284683512,284683512,Azure/azure-arc-validation
285400604,285400604,Azure/msi-acrpull
285546666,285546666,Azure/WVD_CAF_SolutionFactory
285897279,285897279,Azure/throttled
287350782,287350782,Azure/iot-sdk-longhaul
288829020,288829020,Azure/AzureML-fastai
289801281,289801281,Azure/CSAPI
290561395,290561395,Azure/homebrew-kubelogin
2928944,2928944,Azure/azure-sdk-for-net
2928948,2928948,Azure/azure-sdk-for-java
293695605,293695605,Azure/Multivariate-AD
294410012,294410012,Azure/build-vm-image
294760950,294760950,Azure/dapr-gbb-workshop
2950981,2950981,Azure/azure-sdk-for-node
295485450,295485450,Azure/API-Management
29549116,29549116,Azure/Azure-MachineLearning-ClientLibrary-Python
295777192,295777192,Azure/aad-pod-identity.io
295810364,295810364,Azure/azure-sdk-for-rust
295857906,295857906,Azure/device-models
2975321,2975321,Azure/iisnode
29757012,29757012,Azure/azure-batch-apps-blender
298040750,298040750,Azure/terraform-azurerm-caf-enterprise-scale
298128583,298128583,Azure/aimtool
298130326,298130326,Azure/aimbiztalk
298400853,298400853,Azure/vscode-remote-try-bicep
29900091,29900091,Azure/api-management-samples
299190836,299190836,Azure/fta-japan
299675717,299675717,Azure/bicep-types-az
299676007,299676007,Azure/bicep-types-az.generator
304078203,304078203,Azure/health-cloud-adoption-scenarios
305475249,305475249,Azure/Unreal-Pixel-Streaming-on-Azure
30773898,30773898,Azure/azure-documentdb-datamigrationtool
30883187,30883187,Azure/azure-mobile-services-quickstarts
310624386,310624386,Azure/azureml-template
310746722,310746722,Azure/Azure-AppServices-Diagnostics-KustoIngestor
31089461,31089461,Azure/autorest
314074524,314074524,Azure/azureml-template-lowpri
315729093,315729093,Azure/homebrew-bicep
31725836,31725836,Azure/mobile-services-dynamics-connector
31940017,31940017,Azure/azure-iot-protocol-gateway
323249952,323249952,Azure/opendigitaltwins-building-tools
32526879,32526879,Azure/go-pkcs12
32758266,32758266,Azure/deco
32889769,32889769,Azure/azure-cli-docker
3331232,3331232,Azure/azure-sdk-for-php
33570165,33570165,Azure/servicefabric-samples
33752582,33752582,Azure/azure-batch-samples
34143376,34143376,Azure/Azure-Websites-Migration-Tool
34407651,34407651,Azure/azure-quickstart-templates
34483694,34483694,Azure/azure-stream-analytics
34533958,34533958,Azure/azure-resource-manager-schemas
34761027,34761027,Azure/AzureDataLake
34868285,34868285,Azure/azure-mobile-engagement-samples
34868299,34868299,Azure/azure-mobile-engagement-cordova
34868312,34868312,Azure/azure-mobile-engagement-capptain-cordova
34870198,34870198,Azure/aspnet-redis-providers
35129048,35129048,Azure/azure-mobile-apps-node
35173919,35173919,Azure/azure-sql-database-samples
35290377,35290377,Azure/DotNetty
36027231,36027231,Azure/azure-webjobs-sdk-extensions
36038608,36038608,Azure/azure-batch-maya
3603910,3603910,Azure/node-sqlserver
36484146,36484146,Azure/CopyBlobIntoAsset
3699358,3699358,Azure/azure-sdk-for-media-services
37092874,37092874,Azure/go-ansiterm
37146680,37146680,Azure/BillingCodeSamples
37151564,37151564,Azure/elastic-db-tools
37545137,37545137,Azure/azure-storage-net-data-movement
37928153,37928153,Azure/identity-management-samples
38313864,38313864,Azure/Azure-MachineLearning-ClientLibrary-R
38465456,38465456,Azure/Azure-Apache-Migration-Tool
39039065,39039065,Azure/azure-storage-python
39093389,39093389,Azure/azure-rest-api-specs
39398382,39398382,Azure/go-autorest
39453945,39453945,Azure/azure-event-hubs
39550433,39550433,Azure/azure-iot-remote-monitoring
39550478,39550478,Azure/azure-iot-predictive-maintenance
40145877,40145877,Azure/amqpnetlite
4127088,4127088,Azure/azure-sdk-for-python
4127095,4127095,Azure/azure-sdk-for-ruby
41813928,41813928,Azure/azure-documentdb-js-server
41813938,41813938,Azure/azure-documentdb-node-q
41836441,41836441,Azure/azure-iot-sdks
41886782,41886782,Azure/AzureAD-BYOA-Provisioning-Samples
41898845,41898845,Azure/azure-event-hubs-spark
41941928,41941928,Azure/azure-mobile-apps-net-files-client
42144605,42144605,Azure/azure-devtestlab
42329131,42329131,Azure/azure-storage-ios
42548553,42548553,Azure/azure-webjobs-sdk-script
42885541,42885541,Azure/qpid-proton
43052748,43052748,Azure/azurefile-dockervolumedriver
43841288,43841288,Azure/azure-mobile-apps-net-server
44032489,44032489,Azure/azure-xplat-arm-tooling
44136406,44136406,Azure/azure-amqp
44197086,44197086,Azure/usql
44423760,44423760,Azure/go-ntlmssp
44565427,44565427,Azure/azure-mobile-apps
44776068,44776068,Azure/AzureStack-QuickStart-Templates
44986892,44986892,Azure/azure-c-shared-utility
45061975,45061975,Azure/Azure-vpn-config-samples
45125370,45125370,Azure/Azure-MachineLearning-CustomModuleDefinition-App
45431713,45431713,Azure/azure-arm-validator
4576210,4576210,Azure/azure-sdk-for-php-samples
4576639,4576639,Azure/WALinuxAgent
45939912,45939912,Azure/azure-content-jajp
45963582,45963582,Azure/azure-mobile-apps-ios-client
46019257,46019257,Azure/azure-content-ptbr
46019258,46019258,Azure/azure-content-dede
46025102,46025102,Azure/azure-storage-ruby
46075467,46075467,Azure/azure-mobile-apps-net-client
46088926,46088926,Azure/azure-oss-portal
46444073,46444073,Azure/azure-mobile-apps-js-client
46543317,46543317,Azure/azure-uamqp-c
46835343,46835343,Azure/azure-webjobs-quickstart
46835469,46835469,Azure/azure-support-scripts
47153321,47153321,Azure/azure-mobile-apps-android-client
47300762,47300762,Azure/azure-umqtt-c
47423958,47423958,Azure/azure-iot-arduino
47575905,47575905,Azure/azure-mobile-apps-quickstarts
4798433,4798433,Azure/azure-query-js
48402285,48402285,Azure/azure-mobile-apps-net-files-server
49084761,49084761,Azure/azure-vm-scripts
49145686,49145686,Azure/azure-storage-php
49535158,49535158,Azure/ref-docs
4961396,4961396,Azure/azure-sdk-for-java-samples
4961407,4961407,Azure/azure-sdk-for-dotnet-samples
49990219,49990219,Azure/azure-mobile-apps-cordova-client
50541461,50541461,Azure/azure-extensions-cli
50699741,50699741,Azure/parse-server-example
50877831,50877831,Azure/azure-functions-ux
50943096,50943096,Azure/finance-analytics
51040886,51040886,Azure/azure-cli
51108542,51108542,Azure/SONiC
51481680,51481680,Azure/sonic-tam
51481910,51481910,Azure/sonic-ztp
51481943,51481943,Azure/sonic-pas
51481966,51481966,Azure/sonic-object-library
51481968,51481968,Azure/sonic-sdi-framework
51481969,51481969,Azure/sonic-nat
51604319,51604319,Azure/azure-iot-hub-vs-cs
51861216,51861216,Azure/hdinsight-phoenix-sharp
51939674,51939674,Azure/sonic-nas-daemon
51939937,51939937,Azure/sonic-stp
51939969,51939969,Azure/sonic-mgmt-framework
52050619,52050619,Azure/azure-iot-device-management
52169157,52169157,Azure/sonic-platform-modules-s6000
52470131,52470131,Azure/azure-webjobs-sdk-templates
52503397,52503397,Azure/media-services-dotnet-deliver-drm-licenses
52558128,52558128,Azure/sonic-build-tools
52558133,52558133,Azure/sonic-mgmt
52837665,52837665,Azure/azure-diagnostics-tools
53111978,53111978,Azure/azurestack-solutionvalidation
53154185,53154185,Azure/NetworkMonitoring
53158376,53158376,Azure/Cortana-Intelligence-Gallery-Content
53158536,53158536,Azure/sonic-pas-config-s6000
53176790,53176790,Azure/classic-iaas-resourcemanager-migration
53366165,53366165,Azure/azure-apihub-sdk
53432430,53432430,Azure/sonic-py-swsssdk
53432471,53432471,Azure/sonic-dbsyncd
53432472,53432472,Azure/sonic-buildimage
53432617,53432617,Azure/sonic-snmpagent
53451272,53451272,Azure/azure-mobile-engagement-app-windows
53451309,53451309,Azure/azure-mobile-engagement-app-android
53451314,53451314,Azure/azure-mobile-engagement-app-ios
53451334,53451334,Azure/azure-mobile-engagement-unity
53451335,53451335,Azure/sonic-sairedis
53453399,53453399,Azure/azure-content-kokr
53453402,53453402,Azure/azure-content-eses
53453410,53453410,Azure/azure-content-zhtw
53453440,53453440,Azure/azure-content-frfr
53515393,53515393,Azure/sonic-utilities
53515475,53515475,Azure/sonic-swss
53590824,53590824,Azure/sonic-linux-kernel
53900991,53900991,Azure/azure-content-ruru
53913271,53913271,Azure/umock-c
53971519,53971519,Azure/azure-container-networking
54092802,54092802,Azure/batch-jenkins
54147802,54147802,Azure/unixODBC-MSSQL
54207880,54207880,Azure/azure-blockchain-projects
54224563,54224563,Azure/Batch-DAGBuilder
54574704,54574704,Azure/tfs-matlab-connector
54591129,54591129,Azure/azure-mobile-apps-node-compatibility
54597875,54597875,Azure/sonic-swss-common
54681968,54681968,Azure/azure-iot-library
54744422,54744422,Azure/azure-odata-sql-js
55558713,55558713,Azure/Azure-Functions
56031054,56031054,Azure/azure-ruby-asm-core
56078157,56078157,Azure/Cortana-Intelligence-Suite-Industry-Solution-How-To-Guides
56358351,56358351,Azure/autorest-clientruntime-for-java
56637079,56637079,Azure/iot-edge
57256030,57256030,Azure/service-fabric-issues
57990188,57990188,Azure/azure-webjobs-sdk-script-samples
5803673,5803673,Azure/azure-mobile-services
58098024,58098024,Azure/swashbuckle-resource-provider
58098060,58098060,Azure/azure-ctest
58484343,58484343,Azure/batch-matlab-mdcs-scheduler
5850946,5850946,Azure/azure-resource-provider-sdk
58775550,58775550,Azure/azure-bigcompute
59096846,59096846,Azure/meta-azure-service-broker
59516458,59516458,Azure/azure-mobile-apps-node-files
59783959,59783959,Azure/sonic-docker-base
61572137,61572137,Azure/Customer-Churn-Demo-MRS-Spark-HDI
61765802,61765802,Azure/azure-python-siteextensions
61765810,61765810,Azure/azure-resource-manager-rpc
62257351,62257351,Azure/api-management-monetization
62327988,62327988,Azure/azure-functions-performance-test
62758014,62758014,Azure/custom-script-extension-linux
62902455,62902455,Azure/azure-data-lake-store-python
62902473,62902473,Azure/azure-data-lake-store-java
63598975,63598975,Azure/LearnAnalytics-mr4ds
63614079,63614079,Azure/azure-docs-sdk-java
63614240,63614240,Azure/azure-docs-sdk-dotnet
64148806,64148806,Azure/blobxfer
64170003,64170003,Azure/azure-mobile-services-node
64236760,64236760,Azure/sonic-nas-manifest
64236767,64236767,Azure/sonic-object-model-schema
64322158,64322158,Azure/azure-content-nlnl
64553565,64553565,Azure/bot-education
64692466,64692466,Azure/azure-iot-sdks-preview
64799593,64799593,Azure/sonic-platform-common
64949032,64949032,Azure/azure-cli-samples
65053811,65053811,Azure/template-building-blocks
6506651,6506651,Azure/azure-xplat-cli
65307325,65307325,Azure/onboarding-guidance
65390815,65390815,Azure/azure-docs-cli-python
65419732,65419732,Azure/hbase-utils
65505914,65505914,Azure/azure-docs-powershell
66011370,66011370,Azure/acs-engine
66047053,66047053,Azure/cortana-intelligence-data-virtualization-techniques-using-sql-server-2016-and-hdinsight
66606388,66606388,Azure/batch-shipyard
66668555,66668555,Azure/AzureStack-Tools
66686246,66686246,Azure/itanomalyinsights-cortana-intelligence-preconfigured-solution
67143145,67143145,Azure/device-discovery-cli
67269270,67269270,Azure/azure-c-testrunnerswitcher
67515090,67515090,Azure/azure-batch-rscripts-manager
67644797,67644797,Azure/azure-relay-dotnet
67681300,67681300,Azure/az-iot-bi
67829589,67829589,Azure/CIS-Extension-IoT-Solution-Predictive-Maintenance
67831414,67831414,Azure/Azure-TDSP-Utilities
67831444,67831444,Azure/Azure-TDSP-ProjectTemplate
68017454,68017454,Azure/azure-iot-hub-nodered-nodes
68018857,68018857,Azure/gulp-common
68048392,68048392,Azure/Microsoft-TDSP
68327337,68327337,Azure/cortana-intelligence-call-center-solution
68409706,68409706,Azure/react-appinsights
68422923,68422923,Azure/azure-relay-node
68422935,68422935,Azure/azure-event-hubs-dotnet
68654543,68654543,Azure/service-fabric-linux-vagrant-onebox
68766789,68766789,Azure/azure-websites-security
69396401,69396401,Azure/azure-docs-powershell-azuread
69405388,69405388,Azure/toketi-iothubreact
69720536,69720536,Azure/azure-dockerdatacenter
69912197,69912197,Azure/LearnAnalytics-PredictiveAnalyticsForIoT
70124956,70124956,Azure/sonic-quagga
70215986,70215986,Azure/custmod
70264450,70264450,Azure/ObjectDetectionUsingCntk
70529830,70529830,Azure/cortana-intelligence-energy-demand-forecasting
70535674,70535674,Azure/Time-series-forecasting-using-CNTK
70650402,70650402,Azure/AzureTestDrive
70739586,70739586,Azure/learnAnalytics-public
70852343,70852343,Azure/diagnostics-eventflow
70921789,70921789,Azure/cortana-intelligence-quality-assurance-manufacturing
70934373,70934373,Azure/azure-iot-sdk-c
70935002,70935002,Azure/azure-iot-sdk-node
70935438,70935438,Azure/azure-iot-sdk-java
70935860,70935860,Azure/azure-iot-sdk-javawrapper
70936068,70936068,Azure/azure-iot-sdk-python
70936151,70936151,Azure/azure-iot-sdk-csharp
70941508,70941508,Azure/cookiecutter-azuresdk-pypackage
71186377,71186377,Azure/msrestazure-for-python
71186468,71186468,Azure/msrest-for-python
71311975,71311975,Azure/azure-service-bus-node
71665710,71665710,Azure/azure-macro-utils-c
71803373,71803373,Azure/azure-event-hubs-java
72023672,72023672,Azure/cortana-intelligence-personalization-data-science-playbook
72245562,72245562,Azure/azure-docs-cli-getstarted
72458929,72458929,Azure/etlorchestration-cortana-intelligence-preconfigured-solution
72502608,72502608,Azure/iot-edge-modbus
72797283,72797283,Azure/diagnostics-correlation
72820841,72820841,Azure/acr
72873877,72873877,Azure/cortana-intelligence-predictive-maintenance-aerospace
72874993,72874993,Azure/cortana-intelligence-personalized-offers-retail
73101942,73101942,Azure/migAz
73127936,73127936,Azure/LearnAnalytics-MRS-Essentials
73132751,73132751,Azure/oav
73211613,73211613,Azure/toketi-iot-tools
73226300,73226300,Azure/cortana-intelligence-price-optimization
73229622,73229622,Azure/portaldocs
73309503,73309503,Azure/azure-service-bus-dotnet
73309646,73309646,Azure/azure-service-bus-java
73449458,73449458,Azure/AzureGlobalConnectionToolkit
73514402,73514402,Azure/azure-iot-arduino-utility
73514619,73514619,Azure/azure-iot-arduino-protocol-http
73516199,73516199,Azure/acr-web-manager
73517963,73517963,Azure/azure-iot-arduino-protocol-mqtt
73736838,73736838,Azure/functionschallenge
73746442,73746442,Azure/iot-gateway-opc-ua
73963227,73963227,Azure/iothub-explorer
73966051,73966051,Azure/iothub-diagnostics
73987807,73987807,Azure/azure-batch-sdk-for-java
74065698,74065698,Azure/arm-templates-generator
74235825,74235825,Azure/sway
74399038,74399038,Azure/cortana-intelligence-churn-prediction-solution
74400794,74400794,Azure/Cognitive-RecommendationsAPI-DynamicsAX2012R3-Samples
74929278,74929278,Azure/blobporter
75004186,75004186,Azure/LearnAnalytics-Notebooks-IntroToR
75020889,75020889,Azure/toketi-kafka-connect-iothub
75023883,75023883,Azure/RDS-Templates
75085063,75085063,Azure/azure-accessplatform-windows-gpu
75215094,75215094,Azure/azure-cosmosdb-spark
75226306,75226306,Azure/azure-devops-utils
75422296,75422296,Azure/BatchLabs
75440277,75440277,Azure/AzureAD-App-Docs
76409901,76409901,Azure/AnomalyDetection-API
76419779,76419779,Azure/Azure-CortanaIntelligence-SolutionAuthoringWorkspace
76600297,76600297,Azure/azure-event-hubs-c
76608630,76608630,Azure/azure-event-hubs-node
76635668,76635668,Azure/group_concat_sql_server
76757094,76757094,Azure/China-Data-Solutions
77229435,77229435,Azure/iot-edge-opc-proxy
77930675,77930675,Azure/LearnAnalytics-SparkML
77949074,77949074,Azure/toketi-iothub-to-cassandra
77967620,77967620,Azure/azure-functions-cli
77990768,77990768,Azure/azure-functions-cli
78035337,78035337,Azure/LearnAnalytics-sqldwintro-instructorled
78159178,78159178,Azure/azure-iot-device-ecosystem
78270251,78270251,Azure/ibex-dashboard
78472804,78472804,Azure/Spark-Operationalization-On-Azure
78585214,78585214,Azure/iot-gateway-compression-gzip-nodejs
78668094,78668094,Azure/fluentd-plugin-mdsd
78799422,78799422,Azure/ACS
78897795,78897795,Azure/azure-iot-device-ecosystem.zh-cn
79256637,79256637,Azure/LearnAnalytics-SQLServerRServices
79728220,79728220,Azure/azure-docker4azureoms
79805861,79805861,Azure/botbuilder-instrumentation
80059015,80059015,Azure/LearnAnalytics-DoingDataAnalysisusingRandMicrosoftROpen
80091321,80091321,Azure/LearnAnalytics-AnalyzingBigDataWithMRS
80439709,80439709,Azure/QnA_Matching
80452041,80452041,Azure/Perks
80523562,80523562,Azure/Embarrassingly-Parallel-Image-Classification
80542695,80542695,Azure/azure-docs-cli-python-samples
80754316,80754316,Azure/helloworld1
80855119,80855119,Azure/iot-gateway-batch-nodejs
80877454,80877454,Azure/cortana-intelligence-tank-level-forecasting
81172962,81172962,Azure/oms-log-analytics-firehose-nozzle
81237052,81237052,Azure/FunctionLibrary
81384438,81384438,Azure/azure-storage-go
81486917,81486917,Azure/LearnAnalytics-MicrosoftRforArchitects
81490438,81490438,Azure/azure-node-essentials
81512129,81512129,Azure/AzureDSVM
81616771,81616771,Azure/acs-demos
81617859,81617859,Azure/generator-azure-node
81718180,81718180,Azure/azure-functions-pack
81994281,81994281,Azure/vm-scale-sets
82002495,82002495,Azure/doAzureParallel
82002577,82002577,Azure/rAzureBatch
82122925,82122925,Azure/LearnAnalytics-mrs-spark
82123416,82123416,Azure/LearnAnalytics-mr4ds-spark
